date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2008-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,211.6,30.45
2008-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,245.93,35.39
2008-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,508.39,73.15
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,64.72,9.3
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,167.11,24.01
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,316.4,45.46
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,191.65,27.54
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,211.92,30.45
2008-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,539.3,77.49
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,75.12,10.79
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,155.82,22.39
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,304.24,43.71
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,184.59,26.52
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,211.56,30.4
2008-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,536.18,77.04
2008-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,89.72,12.89
2008-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,153.07,21.99
2008-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,340,48.85
2008-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,191.84,27.56
2008-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,540.96,77.72
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,48.68,6.99
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,142.29,20.44
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,275.6,39.6
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,162.29,23.32
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,205.4,29.51
2008-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,510.6,73.36
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,64.19,9.22
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,160,22.99
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,283.85,40.78
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,169.85,24.4
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,182.69,26.25
2008-12-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,601.18,86.38
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,70.04,10.06
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,161.88,23.26
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,257.31,36.97
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,157.14,22.58
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,188.27,27.05
2008-12-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,586.32,84.24
2008-12-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,100,14.37
2008-12-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,160,22.99
2008-12-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,332.22,47.73
2008-12-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,166.28,23.89
2008-12-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,619.3,88.98
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,49.31,7.08
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,139.23,2
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,273.85,39.35
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,144.55,20.77
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,185.73,26.69
2008-12-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,618.7,88.89
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.072
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,5,0.72
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,7.96,1.14
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.17,0.74
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,13.83,1.98
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.71,0.53
2009-01-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.17,0.6
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.39,0.056
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,39.25,5.63
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.96,1.14
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,8.03,1.15
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.2,0.75
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,17.23,2.47
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.5,0.5
2009-01-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.18,0.6
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.49,0.07
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,61,8.75
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,42.64,6.12
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,130.53,18.73
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.8,1.26
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.39,1.2
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,270,38.74
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,6.08,0.87
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,161,23.1
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,196.11,28.14
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,512.29,73.5
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.48,2.08
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.8,0.55
2009-01-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.31,0.62
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,68.74,9.86
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,42.23,6.06
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,124.44,17.85
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.24,1.33
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.67,1.24
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,250.26,35.91
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,6.04,0.87
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,177.74,25.5
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,181.47,26.04
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,520.28,74.65
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,13.71,1.97
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.76,0.54
2009-01-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,miscellaneous food,Sugar,97,Libra,actual,Retail,BOB,1.86,0.27
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.057
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,145.03,20.81
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,3.44,0.49
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.98,1.43
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.09,1.16
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,340,48.78
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.29,0.76
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,160.9,23.08
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,547.16,78.5
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,13.85,1.99
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.5,0.5
2009-01-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4,0.57
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,39.25,5.63
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.98,1.29
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.52,1.08
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,4.81,0.69
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.04,2.16
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.53,0.65
2009-01-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,miscellaneous food,Sugar,97,Libra,actual,Retail,BOB,2.04,0.29
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.072
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,49,7.03
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,105.05,15.07
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,Libra,actual,Retail,BOB,1.95,0.28
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Rice (carolina 2da),129,KG,actual,Retail,BOB,7.35,1.05
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (carolina, 1st)",587,KG,actual,Retail,BOB,8.4,1.21
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,270,38.74
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.18,0.74
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,153.01,21.95
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,171.89,24.66
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,516.27,74.07
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,13.42,1.93
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.62,0.52
2009-01-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,3.96,0.57
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.072
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,2.35,0.34
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,8.3,1.19
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (white),133,KG,actual,Retail,BOB,8.86,1.27
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,4.36,0.63
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.83,2.13
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.67,0.53
2009-01-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.25,0.61
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.072
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,5,0.72
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,7.88,1.13
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.17,0.74
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,12.83,1.84
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.67,0.53
2009-02-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.17,0.6
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.39,0.056
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,36.92,5.29
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.88,1.13
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,7.99,1.14
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.15,0.74
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.85,2.27
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,3.5,0.5
2009-02-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,4.18,0.6
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.49,0.07
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,60.87,8.72
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,39.67,5.68
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,108.89,15.6
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.69,1.24
2009-02-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.02,1.15
